"id";"uri";"siglaTipo";"numero";"ano";"idTipo";"descricaoTipo";"ementa";"ementaDetalhada";"keywords";"dataApresentacao";"uriOrgaoNumerador";"uriPropAnterior";"uriPropPrincipal";"uriPropPosterior";"urlInteiroTeor";"urnFinal";"ultimoStatus_dataHora";"ultimoStatus_sequencia";"ultimoStatus_uriRelator";"ultimoStatus_idOrgao";"ultimoStatus_siglaOrgao";"ultimoStatus_uriOrgao";"ultimoStatus_regime";"ultimoStatus_descricaoTramitacao";"ultimoStatus_idTipoTramitacao";"ultimoStatus_descricaoSituacao";"ultimoStatus_idSituacao";"ultimoStatus_despacho";"ultimoStatus_url"
"12669";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12669";"CON";"4";"2000";"129";"Consulta";"Consulta acerca da possibilidade de assunção temporária do mandato de Deputado Federal por Vereador, sem perda do mandato na outra Casa Legislativa.";"";"Consulta, Comissão de Constituição e Justiça, redação, possibilidade, vereador, suplente, exercício, mandato, prefeito, Deputado Federal, ausência, perda, mandato eletivo.";"2000-11-21T00:00:00";"";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=89293";"";"2007-04-02T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Ordinária (Art. 151, III, RICD)";"Notificações";"1005";"Arquivada";"923";"Ao Arquivo - Memorando nº 32/07 - COPER";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=456332"
"12741";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12741";"INC";"739";"2000";"133";"Indicação";"Sugere que a CPI dos Medicamentos investigue a prática abusiva de preços das vacinas contra febre aftosa.";"";"(CPI), MEDICAMENTOS, INVESTIGAÇÃO, ABUSO, PREÇO, VACINA, FEBRE AFTOSA.";"2000-02-02T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=52016";"";"2004-04-12T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"Ao arquivo - Guia 22";""
"12742";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12742";"INC";"880";"2000";"133";"Indicação";"Sugere ao Poder Executivo, inste ao Ministério da Educação, a doar livros didáticos do primeiro grau ao Governo do Timor Leste.";"";"(MEC), INCENTIVO, DOAÇÃO, LIVRO DIDATICO, ENSINO FUNDAMENTAL, PAIS ESTRANGEIRO, TIMOR LESTE.";"2000-04-05T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55782";"";"2001-05-08T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"Av 468, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.  .";""
"12743";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12743";"INC";"919";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, a liberação do saque do saldo das contas do Fundo de Participação PIS-PASEP aos trabalhadores desempregados.";"";"(MF), AUTORIZAÇÃO, SAQUE, SALDO, CONTA INDIVIDUAL, (PIS-PASEP), TRABALHADOR, DESEMPREGADO.";"2000-04-25T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=66759";"";"2002-03-13T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 185/02, do Ministro da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12744";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12744";"INC";"922";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério das Relações Exteriores, a implementação de um programa de auxílio a estudantes brasileiros residentes no exterior.";"";"(MRE), CRIAÇÃO, PROGRAMA ASSISTENCIAL, ASSISTENCIA, ALUNO, ESTUDANTE, FORMAÇÃO PROFISSIONAL, RESIDENCIA, EXTERIOR, PAIS ESTRANGEIRO.";"2000-05-02T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=52642";"";"2001-03-07T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , do , com esclarecimentos.";""
"12745";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12745";"INC";"930";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Educação, a implantação de cursos profissionalizantes nos orfanatos e Febens de todo o Brasil.";"";"(MEC), IMPLANTAÇÃO, ENSINO PROFISSIONALIZANTE, CRIANÇA CARENTE, ÓRFÃO, INTERNATO, (FEBEM).";"2000-05-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=82085";"";"2003-03-19T00:00:00";"4";"";"";"";"";"Especial";"Despacho de Desarquivamento";"135";"";"";"Desarquivada nos termos do Artigo 105 do R.I";""
"12747";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12747";"INC";"1028";"2000";"133";"Indicação";"Sugere ao Presidente da Câmara dos Deputados homenagem a personalidades brasileiras nas áreas da educação, da cultura e do desporto, mediante a instituição de uma galeria de fotos no Plenário da Comissão de Educação, Cultura e Desporto.";"";"CASA CIVIL, CRIAÇÃO, GALERIA, FOTOGRAFIA, EXPOSIÇÃO, COMISSÃO DE EDUCAÇÃO, CULTURA, ESPORTE, CAMARA DOS DEPUTADOS, HOMENAGEM, PESSOAS, DESTAQUE, AREA, EDUCAÇÃO.";"2000-06-20T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=60467";"";"2003-01-31T00:00:00";"1";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Arquivamento";"502";"Arquivada";"923";"Arquivada nos termos do Artigo 105 do Regimento Interno";""
"12749";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12749";"INC";"1125";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Integração Nacional, ajuda aos municípios paraibanos que se encontram em estado de calamidade pública.";"";"(MIN), REMESSA, AUXÍLIO FINANCEIRO, MUNICÍPIO, ALHANDRA, ARARUNA, AREIA, CABEDELO, CAMPINA GRANDE, CASSERENGUE, GUARABIRA, JOÃO PESSOA, LUCENA, PEDRAS DO FOGO, PILOEZINHOS, PITIMBU, SANTA RITA, SÃO DOMINGOS DO POMBAL, SERRA BRANCA, SOLÂNEA, SUMÉ, (PB),
ATENDIMENTO, VÍTIMA, SECA, INUNDAÇÃO, CALAMIDADE PÚBLICA, RESTABELECIMENTO, QUALIDADE DE VIDA, INFRA ESTRUTURA, ZONA URBANA.";"2000-09-13T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=53897";"";"2000-12-22T00:00:00";"3";"";"5470";"1SECM";"https://dadosabertos.camara.leg.br/api/v2/orgaos/5470";"Especial";"Não Informado";"5";"Arquivada";"923";"AV 2369-C CIVIL, DO CHEFE DA CASA CIVIL DA PR, INTERINO, SILVANO GIANNI, COM ESCLARECIMENTOS.";""
"12750";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12750";"INC";"1134";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, que o pagamento unificado dos impostos e das contribuições devidos pelas pessoas jurídicas inscritas no SIMPLES seja feito ""on line"" pela Internet.";"";"(MF), POSSIBILIDADE, MICROEMPRESA, INSCRIÇÃO, (SIMPLES), PAGAMENTO, (DARF), IMPOSTOS, CONTRIBUIÇÃO, OPÇÃO, COMPUTADOR, (INTERNET), ENDEREÇO, RECEITA FEDERAL.";"2000-10-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=51279";"";"2002-06-07T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 510/02, do Ministro da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12751";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12751";"INC";"1147";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Educação, a inclusão da disciplina ""Noções de Trânsito"" no currículo escolar da educação básica.";"";"(MEC), INCLUSÃO, DISCIPLINA ESCOLAR, TRANSITO, CURRICULO, EDUCAÇÃO BASICA, ENSINO FUNDAMENTAL, ENSINO MEDIO.";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55670";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3177/00.";""
"12752";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12752";"INC";"1148";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, a liberação de recursos para reforçar o sistema de defesa sanitária e a intensificação quanto à manutenção do Certificado de Zona Livre da Fedre Aftosa nos Estados do Sul.";"";"(MAGR), SOLICITAÇÃO, RECURSOS, REFORÇO, SISTEMA, DEFESA SANITARIA, MANUTENÇÃO, CERTIFICADO, AUSENCIA, FEBRE AFTOSA, ESTADOS, REGIÃO SUL, DESENVOLVIMENTO, (SC), (RS).";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55672";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3178/00.";""
"12753";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12753";"INC";"1149";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, a instalação de uma rótula no cruzamento da BR 282 com a Rua Campos Sales.";"";"(MTR), INSTALAÇÃO, TREVO VIARIO, INTERCEPTAÇÃO, RODOVIA,  LIGAÇÃO, VIA PUBLICA, ESTADO, (SC), OBJETIVO, REDUÇÃO, MORTE, ACIDENTE DE TRANSITO.";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55673";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3179/00.";""
"12754";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12754";"INC";"1150";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, a adoção de medidas, conjuntamente à disponibilidade de apoio logístico, visando manter os efeitos do título de zona livre de Febre Aftosa ao Estado de Santa Catarina.";"";"(MAGR), MANUTENÇÃO, EFEITO, RECEBIMENTO, TITULO, CERTIFICADO, AUSENCIA, FEBRE AFTOSA, ESTADO, (SC), HABILITAÇÃO, EXPORTAÇÃO, PRODUTO ANIMAL, PECUARIA.";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55675";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3180/00.";""
"12755";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12755";"INC";"1151";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Agricultura e do Abastecimento, a liberação de recursos do PRONAF para viabilizar a aquisição de sementes e insumos, e um incremento no valor destinado a safra 2000/2001, para os agricultores do Estado de Santa Catarina.";"";"(MAGR), LIBERAÇÃO, RECURSOS, (PRONAF), AQUISIÇÃO, SEMENTE, INSUMO, INCENTIVO, AUMENTO, VALOR, DESTINAÇÃO, SAFRA, AGRICULTOR, ESTADO, (SC).";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55676";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3181/00.";""
"12756";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12756";"INC";"1152";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Saúde, que, em sua publicidade oficial, divulgue a mensagem ""Doe sangue, doe órgãos, salve uma vida"".";"";"(MS), DIVULGAÇÃO, MENSAGEM, PUBLICIDADE, PROPAGANDA, GOVERNO, IMPORTANCIA, DOAÇÃO DE SANGUE, DOAÇÃO, ÓRGÃO HUMANO, AUMENTO, NUMERO, DOADOR, TRANSPLANTE DE ORGÃOS, VIDA HUMANA.";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55677";"";"2007-07-17T00:00:00";"6";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Desarquivamento a Pedido";"640";"Arquivada";"923";"Indeferido o pedido de desarquivamento desta proposição constante do REQ-1348/2007 => REQ-1/2007 CFTpelo fato de a tramitação da proposição já se haver esgotado.
DCD de 18 07 07 PÁG 36838 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=484455"
"12757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12757";"INC";"1153";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Saúde, a adoção de medidas com vistas à ampliação da equipe multiprofissional do Programa Saúde da Família.";"";"(MS), OBRIGATORIEDADE, INCLUSÃO, CONTRATAÇÃO, ASSISTENTE SOCIAL, FARMACEUTICO, DENTISTA, PROGRAMA, SAUDE, FAMILIA.";"2000-10-17T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55681";"";"2001-02-19T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , do  Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12758";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12758";"INC";"1155";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Cultura, a implantação de um Programa de Formação de Recursos Humanos na área de Administração e Gestão Cultural.";"";"(MINC), IMPLANTAÇÃO, PROGRAMA, FORMAÇÃO PROFISSIONAL, RECURSOS HUMANOS, AREA, ADMINISTRAÇÃO, GESTÃO, ATIVIDADE CULTURAL.";"2000-10-18T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55682";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3184/00.";""
"12759";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12759";"INC";"1156";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério de Minas e Energia, a exclusão do Estado do Rio Grande do Sul do horário de verão.";"";"(MME), EXCLUSÃO, ESTADO, (RS), HORARIO DE VERÃO.";"2000-10-18T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55684";"";"2007-07-17T00:00:00";"4";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Desarquivamento a Pedido";"640";"Arquivada";"923";"Indeferido o pedido de desarquivamento desta proposição constante do REQ-1348/2007 => REQ-1/2007 CFTpelo fato de a tramitação da proposição já se haver esgotado.
DCD de 18 07 07 PÁG 36838 COL 01.";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=484455"
"12760";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12760";"INC";"1157";"2000";"133";"Indicação";"Sugere ao Poder Judiciário, a criação da 1ª Vara do Trabalho no Município de Vassouras, Estado do Rio de Janeiro.";"";"(TST), CRIAÇÃO, VARAS JUDICIARIAS, JUSTIÇA DO TRABALHO, JURISDIÇÃO TRABALHISTA, MUNICIPIO, VASSOURAS, PATI DE ALFERES, MIGUEL PEREIRA, MENDES, PAULO DE FRONTIN, (RJ).";"2000-10-18T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55687";"";"2003-02-18T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Apresentação de Requerimento";"194";"Arquivada";"923";"Apresentação do Requerimento de Desarquivamento de Proposições, REQ 31/2003, pelo Dep. Paulo Baltazar";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=113673"
"12761";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12761";"INC";"1158";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério de Estado da Defesa, adoção de medidas que viabilizem a melhor utilização do Aeroporto Internacional Tancredo Neves - Confins, em Belo Horizonte.";"";"MINISTERIOS, DEFESA, VIABILIDADE, UTILIZAÇÃO, AEROPORTO INTERNACIONAL, LOCALIDADE, CONFINS, MUNICIPIO, BELO HORIZONTE, (MG), PRIORIDADE, AUTORIZAÇÃO, VOO, TRANSPORTE AEREO INTERNACIONAL, APLICAÇÃO, TARIFAS, FACILIDADE, VANTAGENS, PASSAGEM AEREA,
TRANSPORTE DE CARGA, PROPORCIONALIDADE, DEMANDA, AEROPORTO, MOVIMENTAÇÃO, PASSAGEIRO.";"2000-10-20T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55905";"";"2001-04-04T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12762";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12762";"INC";"1159";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Justiça, criação e instalação de uma Delegacia da Polícia Federal em Vitória da Conquista, no Estado da Bahia.";"";"(MJ), CRIAÇÃO, INSTALAÇÃO, DELEGACIA DE POLICIA FEDERAL, MUNICIPIO, VITORIA DA CONQUISTA, (BA), JURISDIÇÃO, REGIÃO SUDOESTE, ESTADO, INCLUSÃO, VERBA, ORÇAMENTO, UNIÃO FEDERAL, CONSTRUÇÃO, IMOVEL, AQUISIÇÃO, EQUIPAMENTOS, FUNCIONAMENTO, COMBATE,
TRAFICO,
DROGA.";"2000-10-20T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55907";"";"2001-06-20T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento na Mesa solicitando resposta";"161";"Arquivada";"923";"Av 646, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12763";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12763";"INC";"1160";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Minitério do Desenvolvimento, Indústria e Comércio Exterior, providências para a verificação e adaptação das dimensões dos produtos comercializados no Brasil ao aumento da altura média da população.";"";"(MDIC), VERIFICAÇÃO, (INMETRO), ADAPTAÇÃO, MEDIDA, DIMENSÃO, PRODUTO, COMERCIALIZAÇÃO, VESTUARIO, MOVEIS, PRIORIDADE, TRANSPOTE COLETIVO, ONIBUS, AERONAVE, AUMENTO, ESPAÇO, ASSENTO, PASSAGEIRO, DEFESA DO CONSUMIDOR, PADRÃO DE QUALIDADE.";"2000-10-04T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=55688";"";"2001-03-12T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12764";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12764";"INC";"1161";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Integração Nacional, mudanças nos procedimentos relativos ao uso do solo nos projetos públicos de irrigação.";"";"(MIN), ALTERAÇÃO, PROCEDIMENTO, UTILIZAÇÃO, SOLO, PROJETO, IRRIGAÇÃO, UNIFORMIZAÇÃO, PRAZO, CARENCIA, PEQUENO AGRICULTOR, PAGAMENTO, DIVIDA, EMPRESTIMO, (CODEVASF), (DNOCS), AUSENCIA, COMPROMETIMENTO, CAPACIDADE, AGRICULTOR, REALIZAÇÃO, INVESTIMENTO,
LOTE.";"2000-10-23T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56155";"";"2001-01-26T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV , do  Ministro Chefe da Casa Civil da PR,  Silvano Gianni, com esclarecimentos.";""
"12765";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12765";"INC";"1162";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério dos Transportes, a adoção de providências para a recuperação das rodovias federais no Estado do Piauí.";"";"(MTR), PROVIDENCIA, RECUPERAÇÃO, RODOVIA, ESTADO, (PI), LIGAÇÃO,REGIÃO NORTE, REGIÃO NORDESTE.";"2000-10-25T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56156";"";"2001-02-12T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV. 133-C Civil, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12766";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12766";"INC";"1163";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Fazenda, a criação de um porto seco em Vitória da Conquista, no Estado da Bahia.";"";"(MF), SECRETARIA DA RECEITA FEDERAL, NECESSIDADE, ESTUDO TECNICO ECONOMICO, VIABILIDADE, CRIAÇÃO, INSTALAÇÃO, PORTO, MUNICIPI0, VITORIA DA CONQUISTA, (BA).";"2000-10-25T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=56157";"";"2000-12-06T00:00:00";"2";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Encaminhamento";"180";"Arquivada";"923";"REMESSA AO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, ATRAVES DO OF 3201/00.";""
"12767";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12767";"INC";"1164";"2000";"133";"Indicação";"Sugere ao Poder Executivo, por intermédio do Ministério da Integração Nacional, Construção da Barragem do Espírito Santo, no Município de Tremedal, no Estado da Bahia.";"";"(MIN), INCLUSÃO, ORÇAMENTO, VERBA, CONSTRUÇÃO, BARRAGEM, RIO GAVIÃO, IRRIGAÇÃO, MUNICIPIO, TREMEDAL, BELO CAMPO, PRESIDENTE JANIO QUADROS, MAETINGA, (BA).";"2000-10-26T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=51076";"";"2001-02-12T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV . 133-C Civil, do Ministro Chefe da Casa Civil da PR, Pedro Parente, com esclarecimentos.";""
"12768";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/12768";"INC";"1165";"2000";"133";"Indicação";"Sugere ao Poder Executivo a criação de Comissão para investigar a Dívida Interna e Externa do Brasil.";"";"CASA CIVIL, PRESIDENCIA DA REPUBLICA, CRIAÇÃO, COMISSÃO, PODERES CONSTITUCIONAIS, EXECUTIVO, JUDICIARIO, LEGISLATIVO, MINISTERIO PUBLICO, INVESTIGAÇÃO, LEVANTAMENTO, CRESCIMENTO, DIVIDA EXTERNA, DIVIDA INTERNA, PAIS, BRASIL.";"2000-10-26T00:00:00";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"";"";"";"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=51077";"";"2002-02-25T00:00:00";"3";"";"4";"MESA";"https://dadosabertos.camara.leg.br/api/v2/orgaos/4";"Especial";"Recebimento de Resposta";"162";"Arquivada";"923";"AV 137, DO MINISTRO CHEFE DA CASA CIVIL DA PR, PEDRO PARENTE, COM ESCLARECIMENTOS.";""
